fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,shared_stores,
7681660.500000,11,1,168960,83.1673,134.665,683056.750000,21120,5,2,5,0,0.138457,64,17952,1,120,115,50,52,601252.500000,4,36,1,0,6016,104000,29568,4224,8,7688085.625000,5,1,64,6,0.61553,0.138516,1000,147840,6000,1,
7587951.750000,11,1,225280,72.9396,110.915,555387.875000,28160,5,2,5,0,0.15788,64,23760,1,120,81,50,74,648786.125000,4,36,1,0,6016,148000,39424,5632,8,7597733.375000,5,1,64,8,0.65696,0.157939,1000,197120,6000,1,
7485431.625000,11,1,281600,76.2439,110.93,473867.625000,35200,5,2,5,0,0.151036,64,29568,1,120,62,50,96,679001.000000,4,36,1,0,6016,192000,49280,7040,8,7484825.500000,5,1,64,10,0.681818,0.151094,1000,246400,6000,1,
7390480.500000,11,1,337920,78.5882,110.652,418337.375000,42240,5,2,5,0,0.146528,64,35376,1,120,50,50,118,696748.625000,4,36,1,0,6016,236000,59136,8448,8,7392244.500000,5,1,64,12,0.69839,0.146587,1000,295680,6000,1,
7835327.750000,11,1,168960,79.8148,136.728,814254.625000,21120,5,2,5,0,0.144275,64,18032,1,73,200,82,30,544256.375000,4,36,1,0,6016,98400,29568,4224,8,7842886.625000,5,1,96,4,0.582386,0.144334,1000,147840,6000,1,
7708476.125000,11,1,253440,76.3308,112.78,578265.250000,31680,5,2,5,0,0.150857,64,26656,1,73,115,82,52,588200.500000,4,36,1,0,6016,170560,44352,6336,8,7707394.000000,5,1,96,6,0.67298,0.150922,1000,221760,6000,1,
7639426.500000,11,1,337920,80.9022,112.259,468561.375000,42240,5,2,5,0,0.142335,64,35280,1,73,81,82,74,627862.000000,4,36,1,0,6016,242720,59136,8448,8,7636970.375000,5,1,96,8,0.718277,0.142394,1000,295680,6000,1,
7923122.500000,11,1,225280,70.3967,114.537,710654.000000,28160,5,2,5,0,0.163585,64,23920,1,52,200,114,30,576721.625000,4,36,1,0,6016,136800,39424,5632,8,7936290.875000,5,1,128,4,0.607244,0.163644,1000,197120,6000,1,
7667295.250000,11,1,337920,80.4043,112.832,501220.875000,42240,5,2,5,0,0.143217,64,35360,1,52,115,114,52,607453.250000,4,36,1,0,6016,237120,59136,8448,8,7676114.625000,5,1,128,6,0.701705,0.143276,1000,295680,6000,1,
7902865.890625,12,1,7680,28.5691,28.4929,357490.875000,7680,5,2,5,0,0.403178,64,6800,1,187,125,32,48,424280.703125,4,30,1,0,6002,7680,0,1536,1,7903480.171875,5,1,32,4,1,0.403233,1000,0,6000,1,
7652826.531250,12,1,11520,28.9663,28.7735,367802.187500,11520,5,2,5,0,0.397637,64,10064,1,187,83,32,72,412439.593750,4,30,1,0,6002,11520,0,2304,1,7646701.890625,5,1,32,6,1,0.397703,1000,0,6000,1,
7472201.093750,12,1,15360,30.1256,29.9645,378342.703125,15360,5,2,5,0,0.380304,64,13328,1,187,62,32,96,396526.531250,4,30,1,0,5986,15360,0,3072,1,7471570.156250,5,1,32,8,1,0.380362,1000,0,5984,1,
7477905.203125,12,1,19200,29.627,29.548,389096.437500,19200,5,2,5,0,0.388776,64,16592,1,187,50,32,120,396150.609375,4,30,1,0,6002,19200,0,3840,1,7480071.265625,5,1,32,10,1,0.388834,1000,0,6000,1,
7521409.875000,12,1,23040,29.0858,28.5441,356435.640625,23040,5,2,5,0,0.396011,64,19856,1,187,41,32,144,413487.484375,4,30,1,0,6002,23040,0,4608,1,7523598.062500,5,1,32,12,1,0.39607,1000,0,6000,1,
7230874.390625,12,1,15360,32.142,31.8848,457138.125000,15360,5,2,5,0,0.358348,64,13200,1,93,125,64,48,325164.125000,4,30,1,0,6002,15360,0,3072,1,7230864.656250,5,1,64,4,1,0.35841,1000,0,6000,1,
7351588.546875,12,1,23040,30.7486,30.3806,448944.531250,23040,5,2,5,0,0.374595,64,19536,1,93,83,64,72,328916.765625,4,30,1,0,6002,23040,0,4608,1,7351458.078125,5,1,64,6,1,0.374651,1000,0,6000,1,
7215742.140625,12,1,30720,30.2234,29.901,495523.484375,30720,5,2,5,0,0.379072,64,25872,1,93,62,64,96,281909.187500,4,30,1,0,5986,30720,0,6144,1,7215103.484375,5,1,64,8,1,0.379131,1000,0,5984,1,
7543894.093750,12,1,38400,27.5731,27.3525,419578.578125,38400,5,2,5,0,0.417743,64,32208,1,93,50,64,120,362738.546875,4,30,1,0,6002,38400,0,7680,1,7538953.875000,5,1,64,10,1,0.417798,1000,0,6000,1,
7702513.562500,12,1,46080,27.1075,26.4604,383370.234375,46080,5,2,5,0,0.424915,64,38544,1,93,41,64,144,384482.875000,4,30,1,0,6002,46080,0,9216,1,7700860.000000,5,1,64,12,1,0.424974,1000,0,6000,1,
7211820.640625,12,1,23040,32.4978,32.2379,495889.578125,23040,5,2,5,0,0.354429,64,19600,1,62,125,96,48,286128.062500,4,30,1,0,6002,23040,0,4608,1,7212883.296875,5,1,96,4,1,0.354485,1000,0,6000,1,
7335180.531250,12,1,34560,29.2823,28.9318,472471.515625,34560,5,2,5,0,0.393354,64,29008,1,62,83,96,72,307835.312500,4,30,1,0,6002,34560,0,6912,1,7335384.234375,5,1,96,6,1,0.393412,1000,0,6000,1,
7514477.843750,12,1,46080,28.8304,28.8304,454436.281250,46080,5,2,5,0,0.393153,64,38416,1,62,62,96,96,320709.968750,4,30,1,0,5954,46080,0,9216,1,7516543.156250,5,1,96,8,1,0.39321,1000,0,5952,1,
8200800.328125,12,1,57600,26.0173,25.8091,377191.984375,57600,5,2,5,0,0.442727,64,47824,1,62,50,96,120,400484.109375,4,30,1,0,6002,57600,0,11520,1,8201288.781250,5,1,96,10,1,0.442783,1000,0,6000,1,
7159072.234375,12,1,30720,30.2923,29.7269,520581.281250,30720,5,2,5,0,0.380237,64,26000,1,46,125,128,48,255309.234375,4,30,1,0,6002,30720,0,6144,1,7159894.484375,5,1,128,4,1,0.380294,1000,0,6000,1,
7505334.453125,12,1,46080,28.8752,28.2229,435257.828125,46080,5,2,5,0,0.398897,64,38480,1,46,83,128,72,334354.703125,4,30,1,0,6002,46080,0,9216,1,7504852.171875,5,1,128,6,1,0.398958,1000,0,6000,1,
7403755.343750,12,1,15360,46.32,51.3843,326886.125000,7680,5,2,5,0,0.248644,64,6800,1,200,130,30,46,572847.250000,4,40,1,0,6004,13800,1536,1536,2,7400480.343750,5,1,32,4,0.898438,0.248705,1000,7680,6000,1,
7452100.125000,12,1,23040,46.8471,50.9697,256970.375000,11520,5,2,5,0,0.245845,64,10064,1,200,85,30,70,593453.562500,4,40,1,0,6004,21000,2304,2304,2,7457323.625000,5,1,32,6,0.911458,0.245906,1000,11520,6000,1,
7474528.968750,12,1,30720,46.1136,49.5813,247861.687500,15360,5,2,5,0,0.24976,64,13328,1,200,63,30,94,598527.906250,4,40,1,0,6004,28200,3072,3072,2,7478561.937500,5,1,32,8,0.917969,0.249818,1000,15360,6000,1,
7210538.343750,12,1,38400,42.5094,45.3433,240428.750000,19200,5,2,5,0,0.27094,64,16592,1,200,50,30,118,588498.562500,4,40,1,0,6004,35400,3840,3840,2,7213571.343750,5,1,32,10,0.921875,0.270999,1000,19200,6000,1,
7703375.968750,12,1,46080,40.4354,43.4761,218318.531250,23040,5,2,5,0,0.284842,64,19856,1,200,42,30,142,620518.125000,4,40,1,0,6004,42600,4608,4608,2,7716156.500000,5,1,32,12,0.924479,0.284899,1000,23040,6000,1,
7229567.187500,12,1,30720,52.719,56.1436,364648.125000,15360,5,2,5,0,0.218459,64,13200,1,96,130,62,46,463888.500000,4,40,1,0,6004,28520,3072,3072,2,7232396.875000,5,1,64,4,0.928385,0.218517,1000,15360,6000,1,
7352111.781250,12,1,46080,49.7807,51.9949,343079.062500,23040,5,2,5,0,0.23136,64,19536,1,96,85,62,70,477736.562500,4,40,1,0,6004,43400,4608,4608,2,7353203.718750,5,1,64,6,0.94184,0.231415,1000,23040,6000,1,
7141929.562500,12,1,61440,41.4198,42.7531,327275.250000,30720,5,2,5,0,0.27807,64,25872,1,96,63,62,94,477911.781250,4,40,1,0,6004,58280,6144,6144,2,7143754.062500,5,1,64,8,0.948568,0.278128,1000,30720,6000,1,
7317395.000000,12,1,76800,40.5508,41.524,286323.750000,38400,5,2,5,0,0.284027,64,32208,1,96,50,62,118,508899.843750,4,40,1,0,6004,73160,7680,7680,2,7314680.937500,5,1,64,10,0.952604,0.284088,1000,38400,6000,1,
7773032.156250,12,1,92160,39.476,40.7468,262315.406250,46080,5,2,5,0,0.291763,64,38544,1,96,42,62,142,538667.843750,4,40,1,0,6004,88040,9216,9216,2,7802548.062500,5,1,64,12,0.955295,0.291823,1000,46080,6000,1,
7229792.375000,12,1,46080,52.5476,55.0867,395904.343750,23040,5,2,5,0,0.219162,64,19600,1,63,130,94,46,425879.281250,4,40,1,0,6004,43240,4608,4608,2,7231173.812500,5,1,96,4,0.938368,0.21923,1000,23040,6000,1,
7195355.343750,12,1,69120,43.9408,45.1782,354345.687500,34560,5,2,5,0,0.262113,64,29008,1,63,85,94,70,449313.125000,4,40,1,0,6004,65800,6912,6912,2,7192894.562500,5,1,96,6,0.951968,0.262171,1000,34560,6000,1,
7323568.843750,12,1,92160,42.3668,44.1889,331697.781250,46080,5,2,5,0,0.264823,64,38416,1,63,63,94,94,463563.468750,4,40,1,0,5926,88360,9216,9216,2,7324999.218750,5,1,96,8,0.958767,0.264887,1000,46080,5922,1,
7185668.562500,12,1,61440,44.2308,46.1227,414464.125000,30720,5,2,5,0,0.260393,64,26000,1,47,130,126,46,399218.562500,4,40,1,0,6004,57960,6144,6144,2,7185821.000000,5,1,128,4,0.943359,0.260452,1000,30720,6000,1,
7413465.937500,12,1,92160,44.589,45.7239,348477.843750,46080,5,2,5,0,0.257613,64,38480,1,47,85,126,70,451184.843750,4,40,1,0,5996,88200,9216,9216,2,7403519.593750,5,1,128,6,0.957031,0.257671,1000,46080,5992,1,
7732657.772727,12,1,23040,62.4011,77.4879,327042.409091,7680,5,2,5,0,0.184553,64,6800,1,214,136,28,44,628861.954545,4,40,1,0,6006,18480,3072,1536,3,7740423.227273,5,1,32,4,0.802083,0.184612,1000,15360,6000,1,
7748728.636364,12,1,34560,60.6335,73.0784,309412.454545,11520,5,2,5,0,0.189934,64,10064,1,214,88,28,68,628413.409091,4,40,1,0,6006,28560,4608,2304,3,7749207.227273,5,1,32,6,0.826389,0.189994,1000,23040,6000,1,
7763132.818182,12,1,46080,58.7288,69.7103,283262.818182,15360,5,2,5,0,0.1961,64,13328,1,214,65,28,92,635888.272727,4,40,1,0,6006,38640,6144,3072,3,7768677.090909,5,1,32,8,0.838542,0.196156,1000,30720,6000,1,
7568110.409091,12,1,57600,63.6421,74.0896,284707.545455,19200,5,2,5,0,0.180952,64,16592,1,214,51,28,116,636811.727273,4,40,1,0,6006,48720,7680,3840,3,7569115.000000,5,1,32,10,0.845833,0.181012,1000,38400,6000,1,
7618938.090909,12,1,69120,62.8401,72.4884,254647.227273,23040,5,2,5,0,0.182775,64,19856,1,214,42,28,140,654611.772727,4,40,1,0,5998,58800,9216,4608,3,7618471.863636,5,1,32,12,0.850694,0.182834,1000,46080,5992,1,
7398427.409091,12,1,46080,74.5858,86.5593,467804.818182,15360,5,2,5,0,0.154392,64,13200,1,100,136,60,44,452184.136364,4,40,1,0,6006,39600,6144,3072,3,7396293.681818,5,1,64,4,0.859375,0.154453,1000,30720,6000,1,
7579946.954545,12,1,69120,63.3531,71.3609,378185.227273,23040,5,2,5,0,0.181778,64,19536,1,100,88,60,68,502152.636364,4,40,1,0,6006,61200,9216,4608,3,7575927.954545,5,1,64,6,0.885417,0.181838,1000,46080,6000,1,
7464515.818182,12,1,92160,52.9054,58.6898,382540.272727,30720,5,2,5,0,0.217687,64,25872,1,100,65,60,92,482905.227273,4,40,1,0,6006,82800,12288,6144,3,7466265.818182,5,1,64,8,0.898438,0.217747,1000,61440,6000,1,
7509211.863636,12,1,115200,54.1728,58.94,337235.636364,38400,5,2,5,0,0.212591,64,32208,1,100,51,60,116,513244.500000,4,40,1,0,6006,104400,15360,7680,3,7504769.136364,5,1,64,10,0.90625,0.212653,1000,76800,6000,1,
7826373.681818,12,1,138240,53.1223,57.1171,306186.272727,46080,5,2,5,0,0.216803,64,38544,1,100,42,60,140,536464.545455,4,40,1,0,6006,126000,18432,9216,3,7916398.318182,5,1,64,12,0.911458,0.216858,1000,92160,6000,1,
7346911.772727,12,1,69120,77.0089,87.1371,483726.545455,23040,5,2,5,0,0.149534,64,19600,1,65,136,92,44,414641.727273,4,40,1,0,6006,60720,9216,4608,3,7348985.500000,5,1,96,4,0.878472,0.149593,1000,46080,6000,1,
7469184.136364,12,1,103680,54.5109,59.866,397068.681818,34560,5,2,5,0,0.211278,64,29008,1,65,88,92,68,458998.500000,4,40,1,0,6006,93840,13824,6912,3,7465828.000000,5,1,96,6,0.905093,0.211334,1000,69120,6000,1,
7583648.454545,12,1,138240,54.5484,59.3949,351500.227273,46080,5,2,5,0,0.209713,64,38416,1,65,65,92,92,498693.272727,4,40,1,0,5986,126960,18432,9216,3,7583289.136364,5,1,96,8,0.918403,0.209783,1000,92160,5980,1,
7370550.181818,12,1,92160,54.3376,60.5381,449074.409091,30720,5,2,5,0,0.21195,64,26000,1,48,136,124,44,419640.954545,4,40,1,0,6006,81840,12288,6144,3,7374873.045455,5,1,128,4,0.888021,0.212008,1000,61440,6000,1,
7676506.318182,12,1,138240,54.7258,59.1775,354900.909091,46080,5,2,5,0,0.210437,64,38480,1,48,88,124,68,485497.000000,4,40,1,0,6006,126480,18432,9216,3,7697986.818182,5,1,128,6,0.914931,0.210504,1000,92160,6000,1,
7314126.312500,12,1,30720,92.8807,129.429,578521.000000,7680,5,2,5,0,0.123963,64,6800,1,230,142,26,42,528924.125000,4,40,1,0,6008,21840,4608,1536,4,7314315.875000,5,1,32,4,0.710938,0.12403,1000,23040,6000,1,
7213776.875000,12,1,46080,92.551,122.612,497809.937500,11520,5,2,5,0,0.124411,64,10064,1,230,90,26,66,553188.437500,4,40,1,0,6008,34320,6912,2304,4,7214802.687500,5,1,32,6,0.744792,0.124472,1000,34560,6000,1,
7192535.625000,12,1,61440,89.2996,115.675,432583.625000,15360,5,2,5,0,0.12894,64,13328,1,230,66,26,90,596923.875000,4,40,1,0,6008,46800,9216,3072,4,7192273.250000,5,1,32,8,0.761719,0.129004,1000,46080,6000,1,
7183961.500000,12,1,76800,70.8739,90.4163,312325.312500,19200,5,2,5,0,0.162483,64,16592,1,230,52,26,114,697236.250000,4,40,1,0,6008,59280,11520,3840,4,7185699.750000,5,1,32,10,0.771875,0.162542,1000,57600,6000,1,
7215769.750000,12,1,92160,73.3408,92.8436,310503.375000,23040,5,2,5,0,0.157021,64,19856,1,230,43,26,138,697095.437500,4,40,1,0,6008,71760,13824,4608,4,7210203.625000,5,1,32,12,0.778646,0.157075,1000,69120,6000,1,
7282274.375000,12,1,61440,96.2945,120.184,590096.687500,15360,5,2,5,0,0.119573,64,13200,1,103,142,58,42,401575.500000,4,40,1,0,6008,48720,9216,3072,4,7279621.812500,5,1,64,4,0.792969,0.119633,1000,46080,6000,1,
7201084.187500,12,1,92160,86.0079,102.054,466192.000000,23040,5,2,5,0,0.133881,64,19536,1,103,90,58,66,474978.125000,4,40,1,0,6008,76560,13824,4608,4,7199282.375000,5,1,64,6,0.830729,0.133941,1000,69120,6000,1,
7242418.687500,12,1,122880,64.1919,74.4749,407722.125000,30720,5,2,5,0,0.179403,64,25872,1,103,66,58,90,502913.500000,4,40,1,0,6008,104400,18432,6144,4,7245588.625000,5,1,64,8,0.849609,0.179462,1000,92160,6000,1,
7329298.250000,12,1,153600,64.4717,73.6662,357785.062500,38400,5,2,5,0,0.178628,64,32208,1,103,52,58,114,541200.875000,4,40,1,0,6008,132240,23040,7680,4,7321365.562500,5,1,64,10,0.860938,0.178683,1000,115200,6000,1,
7566544.187500,12,1,184320,63.7782,72.3133,320035.812500,46080,5,2,5,0,0.180565,64,38544,1,103,43,58,138,569646.312500,4,40,1,0,6008,160080,27648,9216,4,7589214.062500,5,1,64,12,0.86849,0.180626,1000,138240,6000,1,
7220030.500000,12,1,92160,86.2876,103.512,522441.875000,23040,5,2,5,0,0.133448,64,19600,1,66,142,90,42,429575.187500,4,40,1,0,6008,75600,13824,4608,4,7217119.312500,5,1,96,4,0.820312,0.133507,1000,69120,6000,1,
7242601.937500,12,1,138240,65.3621,74.5441,422337.750000,34560,5,2,5,0,0.176186,64,29008,1,66,90,90,66,468316.625000,4,40,1,0,6008,118800,20736,6912,4,7244808.750000,5,1,96,6,0.859375,0.176249,1000,103680,6000,1,
7341608.875000,12,1,184320,65.823,74.892,358070.875000,46080,5,2,5,0,0.171474,64,38416,1,66,66,90,90,516248.687500,4,40,1,0,5948,162000,27648,9216,4,7357741.625000,5,1,96,8,0.878906,0.171532,1000,138240,5940,1,
7332987.125000,12,1,122880,62.2565,73.9295,491449.500000,30720,5,2,5,0,0.184982,64,26000,1,49,142,122,42,445845.500000,4,40,1,0,6008,102480,18432,6144,4,7332707.312500,5,1,128,4,0.833984,0.185041,1000,92160,6000,1,
7484948.062500,12,1,184320,65.2658,73.6825,383527.687500,46080,5,2,5,0,0.176448,64,38480,1,49,90,122,66,495850.437500,4,40,1,0,6008,161040,27648,9216,4,7472484.062500,5,1,128,6,0.873698,0.176509,1000,138240,6000,1,
8101518.615385,12,1,38400,88.0338,140.854,723397.461538,7680,5,2,5,0,0.130801,64,6800,1,250,150,24,40,547323.307692,4,40,1,0,6010,24000,6144,1536,5,8100536.307692,5,1,32,4,0.625,0.130859,1000,30720,6000,1,
7920401.769231,12,1,57600,89.1903,132.715,566985.846154,11520,5,2,5,0,0.129098,64,10064,1,250,93,24,64,615091.615385,4,40,1,0,6010,38400,9216,2304,5,7924213.076923,5,1,32,6,0.666667,0.129162,1000,46080,6000,1,
7920118.384615,12,1,76800,85.153,123.529,481539.230769,15360,5,2,5,0,0.135226,64,13328,1,250,68,24,88,670292.923077,4,40,1,0,6010,52800,12288,3072,5,7922816.615385,5,1,32,8,0.6875,0.135286,1000,61440,6000,1,
7824090.923077,12,1,96000,75.7337,107.037,400806.692308,19200,5,2,5,0,0.152053,64,16592,1,250,53,24,112,725098.153846,4,40,1,0,6010,67200,15360,3840,5,7827248.923077,5,1,32,10,0.7,0.152112,1000,76800,6000,1,
7859429.769231,12,1,115200,73.6211,103.658,354711.000000,23040,5,2,5,0,0.156418,64,19856,1,250,44,24,136,765122.076923,4,40,1,0,6010,81600,18432,4608,5,7853819.461538,5,1,32,12,0.708333,0.156477,1000,92160,6000,1,
7709204.846154,12,1,76800,95.6311,130.976,661839.461538,15360,5,2,5,0,0.120404,64,13200,1,107,150,56,40,424811.230769,4,40,1,0,6010,56000,12288,3072,5,7714589.461538,5,1,64,4,0.729167,0.120463,1000,61440,6000,1,
7476999.692308,12,1,115200,86.2643,109.877,487772.076923,23040,5,2,5,0,0.133483,64,19536,1,107,93,56,64,523194.076923,4,40,1,0,6010,89600,18432,4608,5,7479283.076923,5,1,64,6,0.777778,0.133543,1000,92160,6000,1,
7601913.692308,12,1,153600,66.7613,82.9023,420372.461538,30720,5,2,5,0,0.172496,64,25872,1,107,68,56,88,556550.384615,4,40,1,0,6010,123200,24576,6144,5,7609267.615385,5,1,64,8,0.802083,0.172555,1000,122880,6000,1,
7705256.461538,12,1,192000,67.7827,82.2235,354828.153846,38400,5,2,5,0,0.169439,64,32208,1,107,53,56,112,598334.461538,4,40,1,0,6002,156800,30720,7680,5,7703767.538462,5,1,64,10,0.816667,0.169502,1000,153600,5992,1,
7866431.461538,12,1,230400,67.7994,81.7151,328696.461538,46080,5,2,5,0,0.169845,64,38544,1,107,44,56,136,619168.538462,4,40,1,0,6010,190400,36864,9216,5,7785951.538462,5,1,64,12,0.826389,0.169913,1000,184320,6000,1,
7520675.538462,12,1,115200,86.9953,113.581,575182.307692,23040,5,2,5,0,0.132362,64,19600,1,68,150,88,40,460481.615385,4,40,1,0,6010,88000,18432,4608,5,7526175.230769,5,1,96,4,0.763889,0.132421,1000,92160,6000,1,
7515169.384615,12,1,172800,69.3354,84.1876,441812.615385,34560,5,2,5,0,0.166087,64,29008,1,68,93,88,64,508822.846154,4,40,1,0,6010,140800,27648,6912,5,7518133.769231,5,1,96,6,0.814815,0.166149,1000,138240,6000,1,
7659650.846154,12,1,230400,71.8392,85.4946,382783.923077,46080,5,2,5,0,0.159444,64,38416,1,68,68,88,88,546993.538462,4,40,1,0,5994,193600,36864,9216,5,7676428.538462,5,1,96,8,0.840278,0.159504,1000,184320,5984,1,
7596328.307692,12,1,153600,66.0119,84.4952,533294.230769,30720,5,2,5,0,0.174456,64,26000,1,50,150,120,40,475514.307692,4,40,1,0,6010,120000,24576,6144,5,7601871.076923,5,1,128,4,0.78125,0.174514,1000,122880,6000,1,
7686061.615385,12,1,230400,69.2636,82.4514,396724.384615,46080,5,2,5,0,0.166263,64,38480,1,50,93,120,64,534215.000000,4,40,1,0,6010,192000,36864,9216,5,7670311.538462,5,1,128,6,0.833333,0.166321,1000,184320,6000,1,
7945526.818182,12,1,46080,81.9654,149.344,900163.363636,7680,5,2,5,0,0.140483,64,6800,1,272,157,22,38,545066.454545,4,40,1,0,6012,25080,7680,1536,6,7947803.636364,5,1,32,4,0.544271,0.140547,1000,38400,6000,1,
7761409.000000,12,1,69120,84.5703,141.331,704210.181818,11520,5,2,5,0,0.136163,64,10064,1,272,96,22,62,624415.000000,4,40,1,0,6012,40920,11520,2304,6,7764869.545455,5,1,32,6,0.592014,0.136218,1000,57600,6000,1,
7676294.727273,12,1,92160,81.9545,131.253,556794.090909,15360,5,2,5,0,0.140509,64,13328,1,272,69,22,86,714486.636364,4,40,1,0,6012,56760,15360,3072,6,7676833.818182,5,1,32,8,0.615885,0.140566,1000,76800,6000,1,
7610949.363636,12,1,115200,73.1546,115.226,450101.818182,19200,5,2,5,0,0.156572,64,16592,1,272,54,22,110,791319.454545,4,40,1,0,5996,72600,19200,3840,6,7619376.090909,5,1,32,10,0.630208,0.156636,1000,96000,5984,1,
7530832.272727,12,1,138240,73.0306,111.876,393909.272727,23040,5,2,5,0,0.157684,64,19856,1,272,44,22,134,828102.818182,4,40,1,0,6012,88440,23040,4608,6,7546075.363636,5,1,32,12,0.639757,0.157742,1000,115200,6000,1,
7560393.272727,12,1,92160,93.7233,139.376,747580.909091,15360,5,2,5,0,0.122856,64,13200,1,111,157,54,38,434352.000000,4,40,1,0,6012,61560,15360,3072,6,7563312.272727,5,1,64,4,0.667969,0.122915,1000,76800,6000,1,
7410664.818182,12,1,138240,88.1711,120.263,543556.090909,23040,5,2,5,0,0.130596,64,19536,1,111,96,54,62,540632.909091,4,40,1,0,6012,100440,23040,4608,6,7407149.454545,5,1,64,6,0.726562,0.130655,1000,115200,6000,1,
7392558.636364,12,1,184320,71.4636,93.4126,452690.818182,30720,5,2,5,0,0.161138,64,25872,1,111,69,54,86,578737.181818,4,40,1,0,6012,139320,30720,6144,6,7393812.363636,5,1,64,8,0.755859,0.161201,1000,153600,6000,1,
7396708.000000,12,1,230400,73.9314,94.5376,393471.454545,38400,5,2,5,0,0.155761,64,32208,1,111,54,54,110,616469.636364,4,40,1,0,6012,178200,38400,7680,6,7401935.818182,5,1,64,10,0.773438,0.15582,1000,192000,6000,1,
7395735.181818,12,1,276480,73.6992,92.1464,348207.272727,46080,5,2,5,0,0.156241,64,38544,1,111,44,54,134,636289.727273,4,40,1,0,6012,217080,46080,9216,6,7415167.545455,5,1,64,12,0.785156,0.156311,1000,230400,6000,1,
7377626.181818,12,1,138240,88.3733,122.541,622471.636364,23040,5,2,5,0,0.130295,64,19600,1,69,157,86,38,477389.181818,4,40,1,0,6012,98040,23040,4608,6,7388133.363636,5,1,96,4,0.709201,0.130356,1000,115200,6000,1,
7411192.454545,12,1,207360,74.3269,94.5296,471753.272727,34560,5,2,5,0,0.154935,64,29008,1,69,96,86,62,531779.727273,4,40,1,0,6012,159960,34560,6912,6,7398874.454545,5,1,96,6,0.771412,0.154991,1000,172800,6000,1,
7405649.454545,12,1,276480,76.4888,95.3111,403715.636364,46080,5,2,5,0,0.147256,64,38416,1,69,69,86,86,558173.545455,4,40,1,0,5946,221880,46080,9216,6,7423744.909091,5,1,96,8,0.802517,0.147315,1000,230400,5934,1,
7466492.363636,12,1,184320,71.8876,96.3102,565829.909091,30720,5,2,5,0,0.160191,64,26000,1,50,157,118,38,492998.818182,4,40,1,0,6012,134520,30720,6144,6,7459187.454545,5,1,128,4,0.729818,0.16025,1000,153600,6000,1,
7432456.727273,12,1,276480,74.7107,91.8045,415841.818182,46080,5,2,5,0,0.154137,64,38480,1,50,96,118,62,545775.090909,4,40,1,0,6012,219480,46080,9216,6,7445739.454545,5,1,128,6,0.793837,0.154195,1000,230400,6000,1,
8571588.000000,12,1,53760,70.0027,148.742,1078983.100000,7680,5,2,5,0,0.164499,64,6800,1,300,166,20,36,603411.000000,4,40,1,0,6014,25200,9216,1536,7,8573889.700000,5,1,32,4,0.46875,0.164565,1000,46080,6000,1,
8394935.800000,12,1,80640,73.5177,141.154,834482.200000,11520,5,2,5,0,0.156637,64,10064,1,300,100,20,60,691654.900000,4,40,1,0,6014,42000,13824,2304,7,8397678.000000,5,1,32,6,0.520833,0.156697,1000,69120,6000,1,
8257203.200000,12,1,107520,72.6685,132.082,636670.000000,15360,5,2,5,0,0.158471,64,13328,1,300,71,20,84,804846.400000,4,40,1,0,6014,58800,18432,3072,7,8258660.100000,5,1,32,8,0.546875,0.158528,1000,92160,6000,1,
8152959.300000,12,1,134400,66.9463,117.826,514533.400000,19200,5,2,5,0,0.172018,64,16592,1,300,55,20,108,886087.600000,4,40,1,0,6014,75600,23040,3840,7,8156914.600000,5,1,32,10,0.5625,0.172078,1000,115200,6000,1,
8128250.700000,12,1,161280,65.7234,113.57,442929.800000,23040,5,2,5,0,0.175215,64,19856,1,300,45,20,132,932188.100000,4,40,1,0,6014,92400,27648,4608,7,8125961.300000,5,1,32,12,0.572917,0.17528,1000,138240,6000,1,
7955975.900000,12,1,107520,86.4372,140.807,825559.300000,15360,5,2,5,0,0.133215,64,13200,1,115,166,52,36,467307.700000,4,40,1,0,6014,65520,18432,3072,7,7958199.900000,5,1,64,4,0.609375,0.133276,1000,92160,6000,1,
