Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
3,1,33792,1377.77,1374.1,4608,13,2,13,0,9,0.0701659,64,10608,1,187,250,Tesla C2050,32,24,4,20,1,3,6002,33792,0,2304,1,42,1,32,8,1,0.070235,1000,0,133,1,
3,1,42240,1289.33,1285.89,5760,13,2,13,0,9,0.0749848,64,13056,1,187,200,Tesla C2050,32,30,4,20,1,3,6002,42240,0,2880,1,42,1,32,10,1,0.0750532,1000,0,133,1,
3,1,50688,1369.7,1360.59,6912,13,2,13,0,9,0.0705812,64,15504,1,187,166,Tesla C2050,32,36,4,20,1,3,6002,50688,0,3456,1,42,1,32,12,1,0.0706489,1000,0,133,1,
3,1,33792,1389.09,1377.97,4608,13,2,13,0,9,0.0695936,64,11088,1,93,500,Tesla C2050,64,12,4,20,1,3,6002,33792,0,2304,1,42,1,64,4,1,0.069663,1000,0,133,1,
3,1,50688,1383.53,1371.09,6912,13,2,13,0,9,0.0698748,64,15840,1,93,333,Tesla C2050,64,18,4,20,1,3,6002,50688,0,3456,1,42,1,64,6,1,0.069943,1000,0,133,1,
3,1,67584,1377.85,1366.83,9216,13,2,13,0,9,0.0701636,64,20592,1,93,250,Tesla C2050,64,24,4,20,1,3,6002,67584,0,4608,1,42,1,64,8,1,0.070231,1000,0,133,1,
3,1,84480,1230.72,1220.87,11520,13,2,13,0,9,0.0785595,64,25344,1,93,200,Tesla C2050,64,30,4,20,1,3,6002,84480,0,5760,1,42,1,64,10,1,0.0786271,1000,0,133,1,
3,1,101376,1316.97,1301.2,13824,13,2,13,0,9,0.0734103,64,30096,1,93,166,Tesla C2050,64,36,4,20,1,3,6002,101376,0,6912,1,42,1,64,12,1,0.073478,1000,0,133,1,
3,1,50688,1387,1375.9,6912,13,2,13,0,9,0.0696972,64,16464,1,62,500,Tesla C2050,96,12,4,20,1,3,6002,50688,0,3456,1,42,1,96,4,1,0.069768,1000,0,133,1,
3,1,76032,1210.54,1199.65,10368,13,2,13,0,9,0.0798747,64,23520,1,62,333,Tesla C2050,96,18,4,20,1,3,6002,76032,0,5184,1,42,1,96,6,1,0.0799379,1000,0,133,1,
3,1,101376,1348.33,1337.54,13824,13,2,13,0,9,0.0717072,64,30576,1,62,250,Tesla C2050,96,24,4,20,1,3,6002,101376,0,6912,1,42,1,96,8,1,0.071769,1000,0,133,1,
3,1,126720,860.932,854.045,17280,13,2,13,0,9,0.112332,64,37632,1,62,200,Tesla C2050,96,30,4,20,1,3,6002,126720,0,8640,1,42,1,96,10,1,0.112399,1000,0,133,1,
3,1,67584,1394.67,1368.64,9216,13,2,13,0,9,0.0693086,64,21840,1,46,500,Tesla C2050,128,12,4,20,1,3,6002,67584,0,4608,1,42,1,128,4,1,0.0693841,1000,0,133,1,
3,1,101376,1372.69,1345.72,13824,13,2,13,0,9,0.0704256,64,31200,1,46,333,Tesla C2050,128,18,4,20,1,3,6002,101376,0,6912,1,42,1,128,6,1,0.0704951,1000,0,133,1,
3,1,135168,929.887,912.529,18432,13,2,13,0,9,0.103997,64,40560,1,46,250,Tesla C2050,128,24,4,20,1,3,6002,135168,0,9216,1,42,1,128,8,1,0.104064,1000,0,133,1,
3,1,33792,372.06,476.237,2304,13,2,13,0,18,0.260022,64,5712,1,200,600,Tesla C2050,30,10,4,30,1,3,6004,26400,1152,1152,2,42,1,32,4,0.78125,0.260087,1000,2304,260,1,
3,1,50688,397.101,476.522,3456,13,2,13,0,18,0.243626,64,8160,1,200,375,Tesla C2050,30,16,4,30,1,3,6004,42240,1728,1728,2,42,1,32,6,0.833333,0.243686,1000,3456,260,1,
3,1,67584,408.714,474.326,4608,13,2,13,0,18,0.236698,64,10608,1,200,272,Tesla C2050,30,22,4,30,1,3,6004,58080,2304,2304,2,42,1,32,8,0.859375,0.236762,1000,4608,260,1,
3,1,84480,409.279,467.124,5760,13,2,13,0,18,0.236375,64,13056,1,200,214,Tesla C2050,30,28,4,30,1,3,6004,73920,2880,2880,2,42,1,32,10,0.875,0.236435,1000,5760,260,1,
3,1,101376,400.42,451.033,6912,13,2,13,0,18,0.241602,64,15504,1,200,176,Tesla C2050,30,34,4,30,1,3,6004,89760,3456,3456,2,42,1,32,12,0.885417,0.241666,1000,6912,260,1,
3,1,67584,386.027,474.35,4608,13,2,13,0,18,0.250612,64,11088,1,96,600,Tesla C2050,62,10,4,30,1,3,6004,54560,2304,2304,2,42,1,64,4,0.807292,0.250677,1000,4608,260,1,
3,1,101376,391.707,451.246,6912,13,2,13,0,18,0.246981,64,15840,1,96,375,Tesla C2050,62,16,4,30,1,3,6004,87296,3456,3456,2,42,1,64,6,0.861111,0.247042,1000,6912,260,1,
3,1,135168,404.768,450.957,9216,13,2,13,0,18,0.239008,64,20592,1,96,272,Tesla C2050,62,22,4,30,1,3,6004,120032,4608,4608,2,42,1,64,8,0.888021,0.23907,1000,9216,260,1,
3,1,168960,353.216,387.011,11520,13,2,13,0,18,0.273901,64,25344,1,96,214,Tesla C2050,62,28,4,30,1,3,6004,152768,5760,5760,2,42,1,64,10,0.904167,0.273963,1000,11520,260,1,
3,1,202752,359.604,388.856,13824,13,2,13,0,18,0.269031,64,30096,1,96,176,Tesla C2050,62,34,4,30,1,3,6004,185504,6912,6912,2,42,1,64,12,0.914931,0.269096,1000,13824,260,1,
3,1,101376,372.843,450.991,6912,13,2,13,0,18,0.259481,64,16464,1,63,600,Tesla C2050,94,10,4,30,1,3,6004,82720,3456,3456,2,42,1,96,4,0.815972,0.259541,1000,6912,260,1,
3,1,152064,338.822,384.224,10368,13,2,13,0,18,0.28554,64,23520,1,63,375,Tesla C2050,94,16,4,30,1,3,6004,132352,5184,5184,2,42,1,96,6,0.87037,0.285601,1000,10368,260,1,
3,1,202752,355.03,389.363,13824,13,2,13,0,18,0.272497,64,30576,1,63,272,Tesla C2050,94,22,4,30,1,3,6004,181984,6912,6912,2,42,1,96,8,0.897569,0.272563,1000,13824,260,1,
3,1,253440,364.256,392.872,17280,13,2,13,0,18,0.265599,64,37632,1,63,214,Tesla C2050,94,28,4,30,1,3,6004,231616,8640,8640,2,42,1,96,10,0.913889,0.265659,1000,17280,260,1,
