Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,num_fp,shared_stores,
1,1,57600,27.3138,155.871,3200,5,2,5,0,2,1.26526,64,3168,1,107,3000,Tesla C2050,56,2,4,11,1,0,6010,10080,2560,640,5,12,1,64,10,0.175,1.26529,1000,12800,24,1,
1,1,69120,45.3348,155.226,3840,5,2,5,0,2,0.762277,64,3696,1,107,1500,Tesla C2050,56,4,4,11,1,0,6010,20160,3072,768,5,12,1,64,12,0.291667,0.762328,1000,15360,24,1,
1,1,86400,24.0176,130.656,4800,5,2,5,0,2,1.4389,64,4704,1,68,3000,Tesla C2050,88,2,4,11,1,0,6010,15840,3840,960,5,12,1,96,10,0.183333,1.43894,1000,19200,24,1,
1,1,41472,19.9704,173.822,1920,5,2,5,0,2,1.73053,64,1904,1,272,3000,Tesla C2050,22,2,4,11,1,0,6012,4752,1920,384,6,12,1,32,12,0.114583,1.73056,1000,9600,24,1,
1,1,82944,22.5992,160.545,3840,5,2,5,0,2,1.52923,64,3696,1,111,3000,Tesla C2050,54,2,4,11,1,0,6012,11664,3840,768,6,12,1,64,12,0.140625,1.52926,1000,19200,24,1,
2,1,4608,99.3326,99.0677,1280,5,2,5,0,2,0.347864,64,1360,1,187,750,Tesla C2050,32,8,4,17,1,0,6002,4608,0,256,1,12,1,32,4,1,0.347922,1000,0,24,1,
2,1,6912,95.6805,95.4254,1920,5,2,5,0,2,0.361138,64,1904,1,187,500,Tesla C2050,32,12,4,17,1,0,6002,6912,0,384,1,12,1,32,6,1,0.361202,1000,0,24,1,
2,1,9216,95.1809,94.9271,2560,5,2,5,0,2,0.363039,64,2448,1,187,375,Tesla C2050,32,16,4,17,1,0,6002,9216,0,512,1,12,1,32,8,1,0.363098,1000,0,24,1,
2,1,11520,95.6872,95.432,3200,5,2,5,0,2,0.361119,64,2992,1,187,300,Tesla C2050,32,20,4,17,1,0,6002,11520,0,640,1,12,1,32,10,1,0.361177,1000,0,24,1,
2,1,13824,95.4377,95.1832,3840,5,2,5,0,2,0.362064,64,3536,1,187,250,Tesla C2050,32,24,4,17,1,0,6002,13824,0,768,1,12,1,32,12,1,0.362121,1000,0,24,1,
2,1,9216,105.431,104.588,2560,5,2,5,0,2,0.327734,64,2640,1,93,750,Tesla C2050,64,8,4,17,1,0,6002,9216,0,512,1,12,1,64,4,1,0.327797,1000,0,24,1,
2,1,13824,101.144,100.335,3840,5,2,5,0,2,0.341629,64,3696,1,93,500,Tesla C2050,64,12,4,17,1,0,6002,13824,0,768,1,12,1,64,6,1,0.34169,1000,0,24,1,
2,1,18432,105.334,104.491,5120,5,2,5,0,2,0.328036,64,4752,1,93,375,Tesla C2050,64,16,4,17,1,0,6002,18432,0,1024,1,12,1,64,8,1,0.328099,1000,0,24,1,
